video_id,suggestions,response
apZT-WEJ--A_000175.mp4,[],"In the video, a person is using a brush to apply a product, possibly a toothpaste or cosmetic, to their toothbrush. The person makes sounds while doing this, which can be described as ""uh"" noises. The person is also described as holding the camera with one hand, while holding the toothbrush with the other hand. This combination of actions suggests that the person is recording a self-made video documenting their daily hygiene routine or personal care ritual."
7rzEesL55fM_000340.mp4,[],"In the video, two women are walking in a building with an elevator. The first woman is walking and talking on her cell phone, while the second woman is watching her. They are accompanied by other people who are also walking around and passing by in the building. During this time, a couple of traffic lights are visible. A clock in the room can be seen as well. One of the women has a handbag, which she carries with her. The scene is an observation of women's actions and interactions as they move through the indoor area."
BLXwpGCn2KQ_000030.mp4,['orchestra'],"In the video, a group of musicians is playing a song on violins, accompanied by a conductor who is raising his arms in front of the orchestra. The musicians are seated on chairs, focused on their instruments, while the conductor is guiding the performance. During the performance, the musicians maintain precise rhythm and timing, and the conductor ensures they follow the beat and maintain the desired tempo. The overall atmosphere appears to be professional and engaging, showcasing the talents of the musicians and the conductor."
xElEg-6DBtM_000018.mp4,[],"In the video, a person is holding a cell phone and capturing an outside view of snow-covered windows and trees, possibly through a store window. The individual is recording their own reflection in the window, along with the scene, using the cell phone's camera. They are also talking on a phone during the recording. Additionally, there is a dog in the scene, which adds a companion element to the video. The dog is located behind the person recording, but its role in the video is not clear."
XOI5jgUu3fA_000442.mp4,[],"In the video, someone is soldering wires to a small object, which is likely an electronic device or part, using a soldering iron. The person is actively working on the project and is holding the iron as they perform this task. Additionally, there is a spoon that can be seen in the background, but it does not play any role in the soldering process. The sounds heard in the video include the sound of the soldering iron being used and the continuous use of the word ""soldering,"" emphasizing that the actions being performed in the video are related to soldering."
hsmrvZEc_uw_000150.mp4,[],"The person in the video is playing a piano, pressing multiple keys and adjusting the sound. They are using the left hand to press multiple keys simultaneously and the right hand to adjust the strings, creating a melody and controlling the instrument's sound. The person's actions suggest that they are engaging in improvisation, experimenting with different chord combinations, and fine-tuning the piano's sound to achieve their desired musical effects."
si_IAMPOXlQ_000170.mp4,[],"In this video, a person is riding a motorcycle, performing stunts and flying through the air. The motorcycle is flying upside down, and the rider appears to be balancing it while riding. The person also carries a weapon, which is likely a sword, as there are many visible swords in the scene. Additionally, the rider seems to be moving in sync with the sounds of gunshots and explosions. This combination of actions and sounds suggests that the scene is either a thrilling movie, video game, or stunt performance, showcasing a unique combination of motorcycling and martial arts-inspired action."
2rK6HBRC8HQ_000040.mp4,[],"In this video, a person is playing a large, long violin while sitting in a hall, surrounded by an audience. They are accompanied by a pianist, who is also sitting at the venue. The musician is holding the violin near their head, positioning the instrument at different angles and moving their body to adjust their posture and balance while playing. The audience is seen listening attentively and some people in the audience are holding handbags.\n\nSounds from the performance include the player's violin and the piano, creating a pleasant atmosphere. The sound produced by the strings of the violin can be described as soft, melodic, and harmonious, while the piano adds a rich texture and contrasting rhythm to the overall performance. The audience members seem to be engaging and appreciative of the music being played, further enhancing the ambiance of the event."
qJ2cY646opA_000000.mp4,[],"In this video, a woman is blow-drying her hair, and her reflection appears to be staring back at her. The woman's reflection is shown multiple times on the TV screen. There are also sounds and activities occurring in the scene. The woman can be heard using a hair dryer to style her hair, while her reflection appears to be staring at her in the background. The presence of the television, which shows the woman's reflection, adds an interesting visual aspect to the scene."
2uYTNgvxVwk_000257.mp4,[],"In the video, a man and a woman are present in a room, engaged in two different activities. The man is talking on a white phone while standing near a desk, while the woman is using a computer. Additionally, a TV is placed on a wall in the room. The man's actions include talking on the phone, and he may be using an external keyboard. The woman, on the other hand, is engaged in computer-related tasks, possibly working on a document or browsing the internet, as she looks at a screen.\n\nSeveral sounds are heard in the video: the man talking on the phone, the woman typing on the computer, and background noise from the office environment. All actions and sounds in the video are related to the use of technology, with the man and woman each involved in distinct activities that involve electronic devices."
8vohm5gaLs8_000049.mp4,[],"In the video, a person is bowling down a track, and their ball is seen bouncing along the alley. There are multiple instances of people bowling, and some individuals are watching others bowling. Two people are holding balls, likely waiting for their turn or preparing to bowl. There is a mix of noise from various sources, including people bowling, watching, and possibly conversing. This suggests a busy, active environment at a bowling alley."
-XxUW9gW6mc_000060.mp4,[],"In the video, a dog is standing in the grass, looking at the camera while a flock of white birds is flying around the dog. Additionally, there are sheep in the enclosure, grazing in the fenced-in area. The scene appears to be taken from the dog's perspective, giving an impression of the dog being in a field with flocks of birds and sheep."
wjmMSonpdT0_000030.mp4,['helicopter'],"In this video, a person is standing near a helicopter on a tarmac or runway. The person is performing actions such as opening the helicopter door and possibly moving an object, possibly an item being transported. The sound of a person talking and the engine of the helicopter can be heard in the background. The scene appears to depict some sort of loading or unloading process of goods or passengers from the helicopter."
DUlxiX4ri1Q_000045.mp4,[],"In the video, someone is using their smartphone to take a picture of a microwave. The person is pressing a button on the smartphone while pointing the device towards the microwave. The image displayed on the smartphone screen represents the microwave's door, with its control buttons visible. The sound captured in the video is the person tapping the phone's screen to trigger the camera."
DiBKqoKUjOk_000080.mp4,['people running'],"In the video, there is a flock of seagulls flying in the blue sky, with some of the birds flying closer to the ground. During this action, a man with a flag is visible on the ground, attempting to capture the attention of the birds. There are two instances of people running along the field, possibly trying to chase or keep a safe distance from the flock of birds. Additionally, the presence of a parachutist is observed flying through the sky. Overall, the scene captures various actions and interactions involving humans and birds, as well as the dynamic presence of a parachutist."
KPG9s_s8siA_000030.mp4,[],"In the video, a group of people, including four musicians, are playing instruments, including drums and keyboards, on a table. They are wearing red shirts and performing together. There is a total of five drum sets being played. The people are in sync and playing in different parts of the song. The drums and keyboards can be seen clearly, and they appear to be playing in the same room, creating an ensemble-like atmosphere."
Flusa6-SaDM_000090.mp4,[],"In the video, a person is feeding a young horse. The person is holding the food for the horse and putting it in its mouth. The horse is walking on dirt while this action is happening. There are no other distinct actions or sounds observed in the video."
4q9NPjOpWy8_000146.mp4,[],"In the video, a person is taking pictures or filming a bird through a camera. They are performing actions such as looking through the camera lens, holding the camera steady, and focusing on the bird. At the same time, the camera captures the bird in mid-flight, showcasing its movement and natural grace. The sound of the person speaking or using the camera can be heard in the background. The overall scene illustrates a person's attempt to capture the beauty of the bird using their camera."
2XQzahrQ_tE_000025.mp4,[],"In this video, a person is riding a surfboard on a wave in the ocean. They are skillfully navigating the waves and making it appear as if they are running through the water. Meanwhile, there are multiple sea birds flying in the distance above the water, providing a tranquil atmosphere. The sound of the waves crashing onto the shore and the airborne sounds of the sea birds create an immersive and relaxing environment for the viewer to enjoy."
MVLEz28ZdFU_000010.mp4,[],"In the video, a person wearing sunglasses is looking at a small item, likely an iPhone or a book, held by a man. The person wearing sunglasses is standing and appears to be concentrating on the item being held. Additionally, there are multiple cups and bottles in the scene, suggesting that they might be related to a drinking activity or a gathering. There are also a chair, a clock, and a remote control in the room. The sounds heard in the video include some people talking, which is likely a social setting where they are engaged in a conversation while also paying attention to the item being held by the person wearing sunglasses."
h_GXTAWpJC8_000002.mp4,[],"In the video, a dog is watching itself through a mirror inside a store. The dog appears to be barking or making some noise, and it is reflected in the mirror. There are also two people in the scene, one of whom is holding a cellphone and recording the dog. The man filming the dog has a cup, while the dog appears to be sitting on a rug, possibly looking at its reflection on the mirror. This combination of actions and visuals creates an interesting and engaging scenario."
QXnFAcMyAHA_000030.mp4,[],"In the video, a woman is performing on a violin, playing an intense piece of music. She appears to be dressed as an older woman and is using an old-fashioned violin. She stands on one leg and bends her knee to the side, demonstrating her skill and control over her playing. The video also features the sound of a horse nearby, adding an interesting background element to the performance."
JrZZVNhUDtY_000127.mp4,[],"In the video, a snowboarder is in the woods, performing tricks and maneuvering through the snow. They are surrounded by trees and snow, and the snowboarder is leaning into the side of the hill. During the video, the snowboarder hears their snowboard make contact with a snow-covered object, possibly a tree. Additionally, they hear snow accumulating on the board. This video captures the snowboarder's skills and excitement while navigating through the snow-covered terrain."
0_8-g2rof7E_000049.mp4,[],"In the video, the actions include a person holding a scalpel near a human heart and removing it. The person is also holding a beating heart to the side and removing its lower left ventricle. Additionally, a graphic or image of a human heart and beating is included in the scene. The person is using a scalpel to dissect the heart into two parts, demonstrating a skillful and precise medical technique. The sounds heard in the video include the sound of the beating heart, the scalpel cutting, and possible background noises from the medical setting."
EIzBD62ja8E_000030.mp4,[],"In the video, a man is holding and playing a guitar while standing in a large room. He is positioned in front of a background, and he is using the microphone, making sounds with his guitar, and perhaps singing. The presence of multiple chairs in the room indicates that the setting could be a venue for a concert, gathering, or performance. Overall, the man is performing on his guitar in a room, creating music through the use of the microphone and the guitar."
asKuYgAcyIk_000030.mp4,[],"In the video, a car is seen driving down a city street, followed closely by a camera car. Both cars are going in the same direction and the camera car is capturing the car in motion. Meanwhile, a person is talking on a cell phone, possibly a driver or someone else, possibly communicating with someone about the car being followed. There are also a couple of people in the vicinity of the camera car, possibly bystanders or pedestrians, who may not have any direct involvement with the captured car."
tV3rvUSlVnY_000030.mp4,[],"In the video, a group of people is performing a dance routine in the street while a crowd of people watches from the sidelines. There are many individuals of different ages, with some holding drums and others engaging in the dance. The crowd consists of onlookers and fellow dancers, who seem to be enjoying the performance and encouraging the group. The video captures the energy and enthusiasm of the dance routine, showcasing the participants' skills and the audience's enjoyment of the event."
N0c6P3Po5J0_000062.mp4,['dog barking'],"In this video, a bird is being shown in a cage, eating from the bird food tray. A person is standing next to the cage, observing the bird and petting it while another person is sitting near the cage. The cage is placed next to a wall, and a dog can be seen in the background. Additionally, there are two birds in the cage, which one is the bird being shown. The background noise consists of a dog barking, and people talking."
aEYwqY-Zt_k_000011.mp4,[],"In the video, a woman is interacting with a horse by holding up a hand to its mouth and placing a carrot into it. The woman appears to be holding the carrot with one hand and using the other hand to place it into the horse's mouth. The horse is grazing on the grass nearby. The sound of the woman talking to the horse and the horse eating the carrot can be heard in the video."
GteozUDpJRc_000030.mp4,[],"In the video, a car is making a right turn at an intersection. The driver appears to be looking back while turning, and there are a few cars and bicycles on the street. The driver of the car is looking into the side mirror to ensure that the car is not blocking any traffic. A person can be seen riding a bicycle nearby. The video shows the traffic and the interaction between different road users, emphasizing the need for caution and awareness while driving."
hO7Y77gKIMo_000150.mp4,['swimming'],"In the video, a person is swimming in an indoor pool while holding a blue waterproof case or bag. The swimmer is also using a waterproof phone case to keep their phone dry. Additionally, the swimmer is holding an open flip phone while swimming. They can be seen swimming underwater, and the sounds in the video include the person's swimming, the flip phone, and the waterproof case or bag being used in the water."
nEmU3E8rras_000012.mp4,[],"In the video, a group of people is playing musical instruments on a street while people pass by. At least four people are playing violins. A man is walking past them, possibly a musician or a passerby listening to the performance. There are also a few people carrying backpacks or handbags. This scene demonstrates a unique and lively urban performance by musicians in the street, attracting the attention of the crowd and creating an engaging atmosphere."
MnEZwnRuQR8_000030.mp4,[],"In the video, a man is holding a wine bottle behind his back while smiling, possibly trying to conceal his true intentions. He is surrounded by soldiers, and there are a few people dressed in uniforms as well. The soldiers are holding guns, and the overall scene appears to be set in a military-type location, with some people watching the man. The presence of guns suggests that there might be a potential threat or situation happening. The video is in black and white, adding to the dramatic and historical effect of the scene."
l-qyJLFOVYI_000000.mp4,[],"In the video, a person is interacting with a lion by petting it while standing in the sand. The lion is walking on its hind legs, leaning on the person's shoulder, and sniffing its hand. The person can be heard saying ""oh"" as the lion sniffs their hand, which is a moment of fascination and curiosity for both the lion and the person involved in the interaction."
1cqcTbDxsHM_000130.mp4,[],"In the video, a woman is working at a desk in a studio, operating electronic equipment, and making music. She uses a computer with a keyboard and a mouse to control the music production software. She is making sounds with an electronic keyboard while holding a microphone, likely to capture her vocals or other audio inputs for the composition. Additionally, she is pressing some buttons on the keyboard, possibly to create or modify sounds, adjust sound levels, or control the overall production process. Sounds like tapping, typing on a keyboard, and singing can be heard in the video as she interacts with the electronic equipment, creating a lively musical atmosphere."
YXqu1CeA2c4_000044.mp4,[],"In this video, a woman with black hair is brushing her teeth while holding a cell phone. She is also talking on the cell phone while performing this routine action. The video consists of her making a mouth-watering face while brushing her teeth and using the cell phone during this process. The sounds of brushing teeth and talking on the cell phone can be heard in the video."
-Tok_g_jgE0_000268.mp4,[],"In the video, a person is using a cell phone while standing next to a door. He is tapping the phone screen, and his hair is blowing in the wind. Additionally, there is a cat in the background, sitting on a surface nearby. The person might also be talking to someone on the phone, possibly sharing a conversation or making a call."
puoRo9q7-ec_000009.mp4,[],"In this video, a man is playing with his panting dog by allowing the dog to jump and lick the man's face while he is sitting on a turntable and turning music on. The man is also patting his dog's head and interacting with him. The dog is being excited and playful as it licks and touches the man. There are multiple instances of dog barks and sounds in the video, as the dog expresses its happiness and engagement in the playtime."
m9jDl571rHU_000010.mp4,[],"In this video, there are several actions taking place. A choir is singing, there is a woman talking, and a dog is barking. A girl is singing in the background, accompanied by a man playing an instrument. The girl sings a few words while the choir provides the background vocals. Meanwhile, the man can be seen playing his instrument, creating music. The dog is barking in the background, adding to the overall ambiance of the video."
6OjIjy7Hc6I_000030.mp4,[],"In the video, someone is rolling a joint on a black surface using a tool called a grinder. They are doing so near a white cabinet with many labeled jars and bottles. During the process, a spoon can be heard against a surface. This indicates that the person is likely grinding up the materials needed for the joint. Additionally, a hand and a tool can be seen in the background, possibly being used for cutting or trimming the rolling papers."
PDToHQeouq8_000050.mp4,"['raining', 'swimming']","In this video, several swimmers are seen in a large pool, some are doing laps, and others are exercising on the side of the pool. One woman is seen riding a wave, likely using a surfboard or similar apparatus, while various swimmers are performing different actions, such as treading water, swimming laps, and stretching.\n\nOne notable sound in the video is the sound of a siren. There might be a siren used for emergency purposes, training, or simply for an entertaining effect. In addition to the swimmers, there are two sports balls in the pool area, which might indicate a swimming lesson or a recreational swimming session."
bkIBHUh7LrE_000115.mp4,[],"In this video, an animal is seen digging or pulling earth from the ground with its mouth while a group of ants runs away. The animal seems to be using its mouth to uncover or uproot soil, possibly searching for food or creating a new burrow. Meanwhile, the ants appear to be fleeing the area in response to the animal's actions. This scene showcases the relationship between predators and prey in the animal kingdom."
4enilF4pEko_000000.mp4,[],"In the video, a person is throwing sand over a small, dead lizard or a baby snake in a grassy area. The person can be heard saying something while they perform this action. The video captures the moment the sand covers the lizard, which starts to hide under the sand. The person's actions demonstrate a way to conceal or disguise a small animal, perhaps to avoid harm or research. This method might also serve the purpose of keeping a pet or animal safer."
_547JTmvb9g_000030.mp4,[],"In the video, a woman is taking a selfie of herself using a cell phone. She is smiling and appears to be enjoying the process of taking the photo. The woman's hair is described as blonde, and she can be heard saying ""hi"" while she takes the photo. Her arm is also seen stretched out, holding the cell phone in her hand to capture the image. The sounds heard include the woman's voice, her saying ""hi,"" and the sounds of her taking the selfie using the cell phone."
fYhJdb8ka3k_000030.mp4,[],"In the video, a person in a costume is holding a frisbee on a lush green grass field, possibly preparing for a game of Ultimate Frisbee. The person is heard making noises, such as grunts and laughs, and they are also seen running. The video captures their actions as they engage in the sport or game in the outdoors."
vb1SalyslCs_000050.mp4,[],"In the video, a person is standing on a boat, looking out at the ocean. There are birds flying near the boat as well. The person is using a cell phone to capture pictures and record videos. They are either calling someone or simply using the phone for themselves. Additionally, there are several other boats visible in the distance. The person on the boat seems to be enjoying their time, capturing moments and documenting their experience in the sea."
Olfiy3sCF88_000030.mp4,[],"In the video, a person is walking down a sidewalk, holding an umbrella. As the person walks through the grass, a car is parked nearby, and a tree is nearby as well. Meanwhile, there is a dog off to the side of the person. The person is also filming the scene with a cell phone. The dog appears to be barking at some point during the video, and the person holding the umbrella is attempting to use it while walking."
145N68nh4m0_000130.mp4,[],"In the video, a man is riding a motorcycle, navigating through a traffic signal at an intersection. As he approaches the intersection, the motorcycle's engine starts up, and the man appears to be adjusting his mirrors. When the traffic light turns green, he moves forward, with the sound of the engine revving up and the sound of the tires changing direction as he rides through the intersection."
sqGwflGZk4Y_000080.mp4,['playing badminton'],"In the video, a group of people is playing badminton in a gym. Two women are standing behind the net, preparing to serve the ball. One woman is stretching, while the other is swinging her racket, likely trying to hit the ball during the game. In addition, a sound can be heard, which might be due to a sports ball or the players communicating during the game. The video also captures one person riding a bike. There is also a stop sign visible in the scene, suggesting that the gym may be part of a school facility."
DfEOfuu863Q_000016.mp4,[],"In this video, a woman is using a cell phone and appears to be taking a picture of herself in a mirror. She holds the phone in her right hand and appears to be talking to herself. She is wearing sunglasses, and her hair is styled. The video shows her holding the cell phone up to the mirror and pointing the camera at herself. The woman is also smiling while taking the photo, indicating that she is happy with the result. In addition to the woman, there is a bird cage present in the scene."
qoo1sZq09pQ_000180.mp4,[],"In the video, a group of musicians are playing instruments on stage while performing in the dark. One of the musicians appears to be singing, while the rest of the group are playing instruments. As they perform, the audience listens attentively to the music. In addition to the performance, there are several lights in the background that add to the overall atmosphere of the performance. The scene showcases the musicians' passion and the audience's engagement with the music being performed."
9PdzaYwgQBE_000030.mp4,[],"In the video, there is a machine with a metal canister that is being powered by electricity, possibly using a lightning bolt as a conductor. The canister contains a clear liquid, and the machine seems to be a contraption that turns it into a liquid, likely for various purposes. \n\nThere is a person in the video, likely the one operating the machine, and another person observing the process. A dog is also present in the scene, standing close to the person operating the contraption.\n\nThe sounds heard in the video include electricity humming from the machine and possibly the canister or the liquid inside it. The person's actions involve turning a switch or adjusting a control panel, while the other person is watching from a distance. The presence of the dog suggests the experiment may be taking place in a relaxed environment, perhaps in a home setting."
xw3yx95ZsLg_000030.mp4,[],"In the video, the person is performing yoga and meditation on a red mat. They are kneeling down and stretching out their body while meditating. There is a red heart-shaped object in the scene, which appears to be a yoga prop. The person also has a cell phone nearby, which they use to film or take pictures. Sounds in the video include the person breathing and possibly the sound of a camera clicking as they take photos or record video."
oeNMiCqg9JA_000106.mp4,[],"In the video, a woman is blowing her hair up with the air dryer, while making kissing noises. She is holding the hair dryer up close to her face, and the noises she is making suggest a playful and lighthearted atmosphere. Her actions and expressions convey a sense of fun and carefree attitude as she goes about her hair-drying routine."
1NkUBIl2Plw_000030.mp4,[],"In the video, a woman is walking on a beach while holding a bag. She is wearing a jacket and appears to be walking in the rain. The woman's actions suggest that she is likely looking for a place to stay or exploring the beach during a rainy day. There is a sound of the sea in the background and a bird is also visible in the scene."
mcYd-WlyCIw_000006.mp4,[],"In the video, someone is putting a CD into a CD player with a screen. They are also using a cell phone to take a picture of the CD player and the inserted CD. They then hear the sound of a cell phone ringing, but they do not seem to react to it. The person appears to be focused on their task of capturing the image of the CD player."
PYislCydAPQ_000030.mp4,[],"In the video, two people are playing guitars and a drummer is playing a drum. There is a row of chairs lined up in the background, but no people sitting in them. The image appears to be set in an empty concert hall, with no audience present."
XzsPKZf62G0_000420.mp4,[],"In this video, a person is holding a figure or figurine of a robot, possibly a Transformer figure, while two other figures or people are holding Lego bricks, possibly related to building toys. The person with the robot appears to be positioning the robot, possibly in preparation for placing it on a Lego brick or for a toy figure setup. The other two individuals seem to be engaged in conversation, possibly discussing their plans or experiences with Lego building. The overall scene appears to be a mix of building with Lego bricks, holding and positioning a toy figure, and conversing with other individuals."
CDIex7WRfFo_000025.mp4,[],"In the video, a person is holding a white and grey cell phone in their right hand, possibly checking for a signal. They are also holding a key in their other hand. The scene features the sound of a cell phone, which suggests that the person is using the phone or attempting to check its status. Additionally, the person is wearing gloves, which might indicate a cold or weather-related situation. They are possibly checking their phone for weather information or making a call despite the cold weather."
4oEjg-ZPXBc_000030.mp4,[],"In the video, a group of people are playing a game of volleyball in a gymnasium. A player is jumping up to hit a ball with their volleyball, while other players watch and prepare to react. A total of four people can be seen, with two players actively holding volleyballs and a third player with a volleyball. The fourth player, a girl, is jumping up with her knees up, attempting to block or hit the ball. There are additional chairs and a backpack in the gymnasium, which may belong to the players or be part of the gym's equipment."
40CVvVDVWVM_000051.mp4,[],"In the video, a brown and white cat is walking across a hardwood floor, and a woman is petting it. The cat appears to be stretching its back as it walks towards the woman. Sounds can be heard as the woman petts the cat, creating a calming and peaceful atmosphere."
uoCay5JXnn4_000000.mp4,[],"In the video, someone is taking apart a plumbing device under a bathroom sink. They use a pair of scissors to remove the device from the pipe. They are also turning on the faucet during this process, which adds water to the device and facilitates its removal. The process appears to be challenging and may require caution, as indicated by the use of scissors and the person's hands-on approach. The sounds of water flowing, the device being removed, and the scissors cutting indicate the ongoing process."
h4MaAn43I20_000069.mp4,['people clapping'],"In the video, there are two people jumping on a stage, possibly to the music of a popular artist. They are both wearing black clothing. The sound of people clapping and cheering indicates that the event is likely an energetic, crowded gathering, possibly a concert or a competition."
wCPEfqnHzNc_000067.mp4,[],"In the video, a woman is attempting to play a video game on a Nintendo Wii console. She is holding the Wii controller, while the Wii console is placed next to a toilet bowl, which is quite unusual. The woman is making swirling motions with the Wii controller, possibly mimicking the game controls, and there are other items in the background, such as cups and books. It seems like an unconventional and humorous setting for playing a video game."
eMQySEjyCUw_000160.mp4,[],"In the video, a person is holding a gaming controller, specifically a Nintendo Wii remote, to the camera. This action could indicate that the person is either demonstrating or showcasing their gaming setup or discussing a game. Another person can be seen off-camera, making a sound resembling a laugh. This sound could suggest that they are enjoying the content or reacting to something happening in the video. The overall atmosphere of the video seems casual and informal, with the focus on the gaming controller and the person's actions."
WSuGM1DGvCM_000006.mp4,['skateboarding'],"In the video, a group of people is watching a group of men perform a skateboarding trick in front of a large audience. A man is riding a skateboard while another man watches him. The audience is engaged in cheering, clapping, and yelling, creating an exciting and energetic atmosphere. There is also a person capturing the event with a camera, and there is an assortment of items such as handbags, backpacks, and bottles in the scene, which could belong to the audience members."
kZegES0woJo_000035.mp4,[],"In the video, a person is throwing a tennis ball for a dog to catch, while another dog nearby barks excitedly. The dog holding the tennis ball is leaping through the air, indicating that it is successfully catching the ball. The other dog barks to express its excitement or involvement in the game. Meanwhile, an individual, possibly the owner or another person, is observing the interaction between the two dogs."
zuqaQqmtzXs_000095.mp4,[],"In the video, a person is using a pair of nail clippers to cut a piece of tape off a white piece of paper. The person also speaks into a microphone, which is placed near their face, and the sound of their voice is amplified. Additionally, the person appears to be wearing a headset and has an earphone in their ear, possibly for recording or listening to music. The microphone recording the person's voice is placed below the headset, and there are papers in the background."
E4kSn6knAZE_000143.mp4,[],"In the video, a man is playing pool by aiming and sinking the cue ball into a red ball. While he is doing this, another person is present near the cue ball, possibly assisting or observing the game. The scene takes place in a room, and the man playing the game appears to be focused and engaged in the activity.\n\nBased on the sounds, there are multiple distinct sounds heard. One of them is the sound of the cue ball hitting the red ball, accompanied by the clinking sound of the balls colliding. Additionally, there is the sound of the player's movements, like him taking a swing and adjusting his body position as he plays. Lastly, there might be some background sounds that can be attributed to the room environment, which may include the chatter or noise of the space, but they cannot be confidently identified in the video."
BI8YQ3ueD24_000030.mp4,[],"In the video, a cat's head is being used to showcase different pictures of the cat, which are altered to create a humorous effect. The cat's head replaces different parts of the cat's face in the images, such as its eyes, mouth, nose, ears, and whiskers, to form unique combinations. The video is set to music with a drum beat. As a result, the cat is being transformed from a normal cat to a humorous cat through the creative use of images and music."
F5e-SEICJP4_000060.mp4,['dog barking'],"In the video, there is a character performing a dance routine on top of a stage while another character appears in a flipped image or mirror, indicating a possible time-loop situation. Both characters are moving their bodies and dancing. Sound effects like a woman talking, birds chirping, and a dog barking can be heard in the video."
hOua7RdPg38_000090.mp4,[],"In the video, a baby is seen eating food while sitting in a high chair, with a person holding the baby in a blue shirt. The baby's face is in a frown and they appear to be fussing. The baby is also making various noises, such as laughing, cries, and possibly throwing food on their face. The baby's actions seem to indicate that they are not enjoying the food or possibly experiencing discomfort or frustration."
mSL8MpANRBE_000013.mp4,[],"In the video, a man is operating a machine that spins metal cylinders. The machine's blade is cutting off the ends of the metal cylinders. While performing these actions, the man makes a noise that sounds like ""sss."" There are several metal cylinders visible in the scene, and the man is skillfully maneuvering the machine to process them. He is using a control panel with various buttons and a display screen to operate and monitor the machinery. Additionally, the sound of the machine's operation can be heard, and the man's actions are visually captured."
VzB1ly5SirQ_000380.mp4,[],"In this video, a man is driving a silver car in a parking lot and appears to be talking on his cell phone, possibly during an ice storm. As he talks, he parks the car and gets out. The sounds in the video include the sound of the car's engine, the man talking on the phone, and the sound of the car being parked, along with any background noise from the ice storm. The man is walking to the door of his parked car while holding the cell phone to his ear."
